ZONE,COUNTY,MODE,TRIPS
1721,Pinellas County,SCHOOL BUS,36.14
1721,Pinellas County,SHUTTLE VANPOOL,137.72
1721,Pinellas County,WALK,36.14
1722,Pinellas County,AUTO,9364.24
1722,Pinellas County,TRANSIT,115.5
1723,Pinellas County,AUTO,405.57
1723,Pinellas County,SCHOOL BUS,25.77
1725,Pinellas County,AUTO,322.33
1726,Pinellas County,AUTO,337.2
1726,Pinellas County,TRANSIT,869.89
1727,Pinellas County,AUTO,4053.08
1728,Pinellas County,AUTO,229.03
1729,Pinellas County,AUTO,202.17
1729,Pinellas County,BIKE,202.17
1729,Pinellas County,SHUTTLE VANPOOL,34.43
1730,Pinellas County,AUTO,400.98
1730,Pinellas County,TRANSIT,775.26
1731,Pinellas County,AUTO,18938.29
1732,Pinellas County,BIKE,202.17
1733,Pinellas County,AUTO,589.5
1734,Pinellas County,AUTO,6922.01
1734,Pinellas County,BIKE,582.74
1734,Pinellas County,TNC,73.99
1734,Pinellas County,WALK,1964.23
1735,Pinellas County,AUTO,4273.04
1736,Pinellas County,AUTO,460.11
1737,Pinellas County,AUTO,2899.49
1738,Pinellas County,AUTO,992.46
1739,Pinellas County,AUTO,6157.18
1739,Pinellas County,WALK,22.83
1740,Pinellas County,AUTO,900.68
1740,Pinellas County,SCHOOL BUS,82.32
1740,Pinellas County,SHUTTLE VANPOOL,275.43
1741,Pinellas County,AUTO,832.16
1741,Pinellas County,WALK,117.34
1742,Pinellas County,AUTO,718.89
1742,Pinellas County,WALK,117.34
1743,Pinellas County,AUTO,584.71
1744,Pinellas County,AUTO,3408.38
1745,Pinellas County,AUTO,505.04
1745,Pinellas County,SHUTTLE VANPOOL,34.43
1746,Pinellas County,AUTO,1359.57
1746,Pinellas County,TRANSIT,237.56
1747,Pinellas County,AUTO,431.17
1748,Pinellas County,AUTO,1739.88
1748,Pinellas County,SCHOOL BUS,469.74
1749,Pinellas County,AUTO,196.69
1750,Pinellas County,AUTO,5002.29
1750,Pinellas County,WALK,1984.27
1751,Pinellas County,AUTO,3443.39
1751,Pinellas County,BIKE,45.65
1751,Pinellas County,SHUTTLE VANPOOL,116.28
1751,Pinellas County,WALK,2628.64
1752,Pinellas County,AUTO,1208.86
1752,Pinellas County,WALK,18.76
1753,Pinellas County,AUTO,101.67
1754,Pinellas County,AUTO,4932.71
1754,Pinellas County,TNC,4885.95
1754,Pinellas County,TRANSIT,974.64
1754,Pinellas County,WALK,580.9
1755,Pinellas County,AUTO,432.05
1756,Pinellas County,AUTO,5777.23
1756,Pinellas County,BIKE,341.05
1756,Pinellas County,WALK,1302.1
1757,Pinellas County,AUTO,21891.66
1757,Pinellas County,WALK,3091.62
1758,Pinellas County,AUTO,1646.32
1758,Pinellas County,SHUTTLE VANPOOL,34.43
1759,Pinellas County,AUTO,279.85
1760,Pinellas County,AUTO,2970.4
1760,Pinellas County,BIKE,471.16
1760,Pinellas County,WALK,526.84
1761,Pinellas County,AUTO,2681.46
1761,Pinellas County,WALK,573.67
1762,Pinellas County,AUTO,1746.3
1763,Pinellas County,AUTO,440.19
1764,Pinellas County,AUTO,2973.58
1764,Pinellas County,WALK,369.29
1765,Pinellas County,AUTO,2189.21
1765,Pinellas County,TRANSIT,740.3
1766,Pinellas County,AUTO,814.54
1766,Pinellas County,SHUTTLE VANPOOL,34.43
1766,Pinellas County,WALK,247.7
1767,Pinellas County,AUTO,205.85
1769,Pinellas County,AUTO,2334.06
1769,Pinellas County,TRANSIT,1023.32
1769,Pinellas County,WALK,842.46
1770,Pinellas County,AUTO,5667.48
1771,Pinellas County,AUTO,2818.18
1771,Pinellas County,WALK,336.56
1772,Pinellas County,AUTO,4992.91
1772,Pinellas County,TNC,98.49
1772,Pinellas County,WALK,3156.36
1773,Pinellas County,AUTO,526.74
1773,Pinellas County,TRANSIT,19
1774,Pinellas County,AUTO,12379.99
1774,Pinellas County,BIKE,369.29
1774,Pinellas County,TAXI NOT TNC,222.92
1774,Pinellas County,TRANSIT,1282.67
1774,Pinellas County,WALK,864.03
1775,Pinellas County,AUTO,626.69
1775,Pinellas County,WALK,306.94
1776,Pinellas County,AUTO,293.87
1776,Pinellas County,WALK,139.83
1777,Pinellas County,AUTO,790.64
1778,Pinellas County,AUTO,9916.86
1778,Pinellas County,WALK,4913.65
1779,Pinellas County,AUTO,205.59
2001,Pasco County,AUTO,1847.99
2001,Pasco County,OTHER,587.43
2002,Pasco County,AUTO,6033.02
2003,Pasco County,AUTO,115.86
2005,Pasco County,AUTO,10775.59
2005,Pasco County,WALK,208.74
2006,Pasco County,AUTO,33.42
2006,Pasco County,WALK,410.31
2007,Pasco County,AUTO,117.86
2008,Pasco County,AUTO,3353.1
2009,Pasco County,AUTO,623.04
2009,Pasco County,OTHER,913.07
2009,Pasco County,WALK,5478.4
2010,Pasco County,AUTO,138.42
2010,Pasco County,OTHER,1174.87
2011,Pasco County,AUTO,1975.46
2011,Pasco County,WALK,397
2012,Pasco County,AUTO,1261.64
2013,Pasco County,AUTO,288.77
2014,Pasco County,AUTO,4939.03
2014,Pasco County,WALK,4837.42
2015,Pasco County,AUTO,4776.86
2015,Pasco County,OTHER,587.43
2016,Pasco County,AUTO,8746.81
2016,Pasco County,OTHER,587.43
2016,Pasco County,WALK,2041.88
2017,Pasco County,AUTO,474.15
2017,Pasco County,TRANSIT,19.07
2018,Pasco County,AUTO,10457.7
2019,Pasco County,AUTO,5170.56
2019,Pasco County,OTHER,587.43
2019,Pasco County,WALK,9986.37
2020,Pasco County,AUTO,163.52
2021,Pasco County,AUTO,3006.82
2022,Pasco County,AUTO,4708.78
2023,Pasco County,AUTO,4823.98
2023,Pasco County,WALK,7800.53
2024,Pasco County,AUTO,3633.47
2024,Pasco County,OTHER,1762.3
2025,Pasco County,AUTO,22961.54
2026,Pasco County,AUTO,6676.77
2027,Pasco County,AUTO,12203.87
2027,Pasco County,WALK,101.34
2028,Pasco County,AUTO,5362.2
2028,Pasco County,WALK,2563.5
2029,Pasco County,AUTO,13761.35
2029,Pasco County,TNC,1316.71
2029,Pasco County,TRANSIT,1547.2
2029,Pasco County,WALK,4180.62
2030,Pasco County,AUTO,21238.11
2031,Pasco County,AUTO,4527.92
2031,Pasco County,TRANSIT,19.07
2031,Pasco County,WALK,19.07
2032,Pasco County,AUTO,8975.02
2033,Pasco County,AUTO,12119.29
2034,Pasco County,AUTO,1310.53
2034,Pasco County,WALK,220.41
2035,Pasco County,AUTO,13406.62
2035,Pasco County,WALK,1860.37
2036,Pasco County,AUTO,1322.18
2036,Pasco County,OTHER,22.73
2036,Pasco County,WALK,1866.75
2037,Pasco County,AUTO,306.6
2038,Pasco County,AUTO,6631.36
2038,Pasco County,TRANSIT,1547.2
2038,Pasco County,WALK,1547.2
2039,Pasco County,AUTO,6480.95
2040,Pasco County,AUTO,6262.45
2041,Pasco County,AUTO,2847.79
2041,Pasco County,OTHER,26.37
2041,Pasco County,WALK,19.07
2042,Pasco County,AUTO,13603.62
2043,Pasco County,AUTO,1712.85
2043,Pasco County,TNC,373.47
2043,Pasco County,TRANSIT,373.47
2043,Pasco County,WALK,1159.1
2044,Pasco County,AUTO,5400.1
2045,Pasco County,AUTO,8737.28
2046,Pasco County,AUTO,5806.42
2047,Pasco County,AUTO,320.63
2048,Pasco County,AUTO,10294.67
2049,Pasco County,AUTO,5285.6
2050,Pasco County,AUTO,3213.84
2051,Pasco County,AUTO,31271.1
2051,Pasco County,WALK,6.71
2053,Pasco County,AUTO,16615.76
2053,Pasco County,WALK,1849.98
2054,Pasco County,AUTO,3203.97
2054,Pasco County,BIKE,155.75
2055,Pasco County,AUTO,2886.88
2056,Pasco County,AUTO,1529.8
2056,Pasco County,WALK,2046.39
2057,Pasco County,WALK,1202.3
2059,Pasco County,AUTO,1336.06
2059,Pasco County,OTHER,22.92
2060,Pasco County,AUTO,6.09
2061,Pasco County,AUTO,80.3
2062,Pasco County,AUTO,217.55
2063,Pasco County,AUTO,6264.74
2064,Pasco County,AUTO,1131.43
2064,Pasco County,OTHER,32.12
2065,Pasco County,AUTO,325.92
2068,Pasco County,AUTO,11214.72
2069,Pasco County,AUTO,985.49
2069,Pasco County,WALK,4.15
2070,Pasco County,AUTO,5064.95
2070,Pasco County,WALK,381.1
2071,Pasco County,AUTO,1424.29
2072,Pasco County,AUTO,12899.25
2073,Pasco County,AUTO,1845.14
2074,Pasco County,AUTO,115.48
2075,Pasco County,AUTO,257.56
2076,Pasco County,AUTO,747.47
2076,Pasco County,WALK,196.55
2077,Pasco County,AUTO,1309.59
2078,Pasco County,AUTO,6050.61
2079,Pasco County,AUTO,98.27
2079,Pasco County,WALK,2752.72
2080,Pasco County,AUTO,2299.82
2080,Pasco County,WALK,917.57
2081,Pasco County,AUTO,9457.45
2083,Pasco County,AUTO,21030.52
2084,Pasco County,AUTO,16640.79
2085,Pasco County,AUTO,10105.46
2086,Pasco County,AUTO,4178.82
2087,Pasco County,AUTO,26463.12
2088,Pasco County,AUTO,13999.1
2089,Pasco County,AUTO,10628.26
2089,Pasco County,WALK,268.39
2090,Pasco County,AUTO,22796.21
2090,Pasco County,BIKE,3952.53
2090,Pasco County,WALK,13310.88
2091,Pasco County,AUTO,150.21
2092,Pasco County,AUTO,28788.8
2093,Pasco County,AUTO,2967.03
2094,Pasco County,AUTO,315.16
2095,Pasco County,AUTO,532.1
2096,Pasco County,AUTO,2771.63
2097,Pasco County,AUTO,18240.42
2098,Pasco County,AUTO,3263.31
2099,Pasco County,AUTO,29202.48
2100,Pasco County,AUTO,76.26
2100,Pasco County,TRANSIT,19.07
2101,Pasco County,AUTO,8462.58
2102,Pasco County,AUTO,1978.66
2103,Pasco County,AUTO,4988.41
2104,Pasco County,AUTO,1437.69
2105,Pasco County,AUTO,2615.6
2106,Pasco County,AUTO,1171.78
2107,Pasco County,AUTO,3297.16
2108,Pasco County,AUTO,567.21
2108,Pasco County,WALK,120.59
2109,Pasco County,AUTO,6615.64
2110,Pasco County,AUTO,8103.51
2111,Pasco County,AUTO,245.12
2112,Pasco County,AUTO,1089.84
2113,Pasco County,AUTO,650.95
2114,Pasco County,AUTO,4519.06
2115,Pasco County,AUTO,31569.9
2115,Pasco County,OTHER,613.64
2115,Pasco County,SCHOOL BUS,1227.28
2115,Pasco County,WALK,9818.26
2116,Pasco County,AUTO,3658.95
2116,Pasco County,OTHER,2556.91
2117,Pasco County,AUTO,154.77
2118,Pasco County,AUTO,39.73
2120,Pasco County,AUTO,4583.39
2121,Pasco County,AUTO,8192.98
2122,Pasco County,AUTO,93.78
2123,Pasco County,AUTO,9.14
2124,Pasco County,AUTO,325.92
2125,Pasco County,AUTO,628.03
2126,Pasco County,AUTO,2168.12
2127,Pasco County,AUTO,227.68
2128,Pasco County,AUTO,197.17
2129,Pasco County,AUTO,17.38
2130,Pasco County,AUTO,238.66
2131,Pasco County,AUTO,5758.16
2131,Pasco County,SCHOOL BUS,1938.25
2133,Pasco County,AUTO,1928.97
2135,Pasco County,AUTO,198.77
2136,Pasco County,AUTO,29417.29
2136,Pasco County,BIKE,1895.59
2136,Pasco County,WALK,88.92
2137,Pasco County,AUTO,100.5
2140,Pasco County,AUTO,35157.85
2140,Pasco County,SCHOOL BUS,454.68
2140,Pasco County,WALK,454.68
2141,Pasco County,AUTO,18.76
2142,Pasco County,AUTO,3271.64
2143,Pasco County,AUTO,68.3
2145,Pasco County,AUTO,10413.16
2146,Pasco County,AUTO,1116.03
2148,Pasco County,AUTO,2635.27
2148,Pasco County,WALK,196.56
2149,Pasco County,AUTO,10741.67
2149,Pasco County,WALK,132.86
2150,Pasco County,AUTO,2887.99
2151,Pasco County,AUTO,628.03
2151,Pasco County,SCHOOL BUS,902.98
2151,Pasco County,WALK,196.57
2152,Pasco County,AUTO,21423.02
2152,Pasco County,WALK,3517.32
2153,Pasco County,AUTO,869.17
2153,Pasco County,WALK,842.29
2154,Pasco County,AUTO,636.81
2155,Pasco County,AUTO,39255.33
2155,Pasco County,SCHOOL BUS,448.3
2155,Pasco County,WALK,628.03
2156,Pasco County,AUTO,597.02
2157,Pasco County,AUTO,3465.15
2158,Pasco County,AUTO,2420.53
2159,Pasco County,AUTO,28449.31
2159,Pasco County,OTHER,4464.01
2160,Pasco County,AUTO,1923.88
2160,Pasco County,WALK,2012.23
2163,Pasco County,AUTO,215.42
2166,Pasco County,AUTO,428.99
2171,Pasco County,AUTO,504.04
2172,Pasco County,AUTO,178.83
2177,Pasco County,AUTO,6127.53
2178,Pasco County,AUTO,1317.61
2181,Pasco County,AUTO,454.42
2182,Pasco County,AUTO,105.4
2183,Pasco County,AUTO,904.78
2184,Pasco County,AUTO,854.95
2185,Pasco County,AUTO,28688.54
2185,Pasco County,TRANSIT,51.52
2185,Pasco County,WALK,21135.18
2187,Pasco County,AUTO,13316.42
2187,Pasco County,BIKE,5686.78
2187,Pasco County,SHUTTLE VANPOOL,53.34
2188,Pasco County,AUTO,3377.23
2189,Pasco County,AUTO,624.24
2190,Pasco County,AUTO,7790.5
2190,Pasco County,OTHER,585.46
2190,Pasco County,SCHOOL BUS,3585.64
2190,Pasco County,TRANSIT,66.81
2190,Pasco County,WALK,253.51
2191,Pasco County,AUTO,11822.67
2191,Pasco County,WALK,627.24
2197,Pasco County,AUTO,10488.66
2197,Pasco County,WALK,542.97
2198,Pasco County,AUTO,6924.29
2198,Pasco County,TNC,2125.9
2198,Pasco County,WALK,16.61
2199,Pasco County,AUTO,1566.42
2199,Pasco County,WALK,207.75
2200,Pasco County,AUTO,6837.85
2200,Pasco County,WALK,196.55
2203,Pasco County,AUTO,6453.21
2206,Pasco County,AUTO,10698.62
2206,Pasco County,OTHER,94.87
2211,Pasco County,AUTO,7074.56
2211,Pasco County,WALK,1947.62
2212,Pasco County,AUTO,12186.92
2212,Pasco County,SCHOOL BUS,608.42
2212,Pasco County,WALK,1227.28
2213,Pasco County,AUTO,2579.46
2216,Pasco County,AUTO,14618.17
2217,Pasco County,AUTO,1118.47
2218,Pasco County,AUTO,2597.17
2219,Pasco County,AUTO,9043.16
2219,Pasco County,WALK,49.79
2220,Pasco County,AUTO,4665.29
2220,Pasco County,WALK,196.55
2221,Pasco County,AUTO,267.71
2222,Pasco County,AUTO,2481.55
2222,Pasco County,SCHOOL BUS,155.49
2222,Pasco County,WALK,103.66
2223,Pasco County,AUTO,22.07
2228,Pasco County,WALK,55.18
2229,Pasco County,AUTO,6175.33
2230,Pasco County,AUTO,1033.7
2231,Pasco County,AUTO,2533.28
2231,Pasco County,WALK,165.54
2232,Pasco County,AUTO,11568.69
2233,Pasco County,AUTO,225.5
2234,Pasco County,AUTO,1826.51
2234,Pasco County,WALK,628.03
2235,Pasco County,AUTO,10026.59
2237,Pasco County,AUTO,1056.07
2238,Pasco County,AUTO,115.51
2239,Pasco County,AUTO,7102.78
2240,Pasco County,AUTO,10885.8
2240,Pasco County,SCHOOL BUS,81.23
2240,Pasco County,WALK,1280.46
2241,Pasco County,AUTO,9598.76
2242,Pasco County,AUTO,7803.04
2242,Pasco County,BIKE,1433.86
2242,Pasco County,OTHER,169.25
2242,Pasco County,WALK,204.32
2243,Pasco County,AUTO,210.4
2244,Pasco County,AUTO,9027.49
2244,Pasco County,SCHOOL BUS,238.11
2244,Pasco County,TNC,3004.65
2244,Pasco County,WALK,2498.03
2245,Pasco County,AUTO,177.49
2246,Pasco County,AUTO,1263.94
2246,Pasco County,SCHOOL BUS,165.23
2246,Pasco County,WALK,533.74
2247,Pasco County,AUTO,5417.78
2248,Pasco County,AUTO,3441.33
2248,Pasco County,WALK,410.3
2249,Pasco County,AUTO,575.35
2249,Pasco County,WALK,99.58
2250,Pasco County,AUTO,139.13
2251,Pasco County,BIKE,182.38
2252,Pasco County,AUTO,55.51
2254,Pasco County,AUTO,280.57
2255,Pasco County,AUTO,8563.94
2256,Pasco County,AUTO,14628.32
2258,Pasco County,AUTO,186.24
2261,Pasco County,AUTO,216.45
2262,Pasco County,AUTO,175.89
2263,Pasco County,AUTO,500.76
2263,Pasco County,WALK,152.62
2265,Pasco County,AUTO,28.32
2266,Pasco County,AUTO,232.17
2266,Pasco County,OTHER,376.29
2266,Pasco County,WALK,376.29
2270,Pasco County,AUTO,292.27
2271,Pasco County,AUTO,2605.12
2272,Pasco County,AUTO,1971.93
2273,Pasco County,AUTO,2677.32
2274,Pasco County,AUTO,454.5
2275,Pasco County,AUTO,678.46
2276,Pasco County,AUTO,508.21
2277,Pasco County,AUTO,411.21
2277,Pasco County,OTHER,722.65
2277,Pasco County,WALK,649.97
2278,Pasco County,AUTO,770.43
2279,Pasco County,AUTO,1904.88
2279,Pasco County,BIKE,103.87
2279,Pasco County,WALK,230.95
2280,Pasco County,AUTO,5946.68
2281,Pasco County,AUTO,1139.87
2283,Pasco County,AUTO,98.28
2284,Pasco County,AUTO,260.34
2285,Pasco County,AUTO,237.19
2286,Pasco County,AUTO,1789.65
2286,Pasco County,SCHOOL BUS,19.74
2286,Pasco County,WALK,104.39
2287,Pasco County,AUTO,10402.28
2287,Pasco County,SCHOOL BUS,84.01
2288,Pasco County,AUTO,262.54
2288,Pasco County,SCHOOL BUS,84.01
2288,Pasco County,WALK,3062.69
2289,Pasco County,AUTO,2830.4
2289,Pasco County,OTHER,1583.32
2289,Pasco County,WALK,2115.73
2290,Pasco County,AUTO,18.3
2291,Pasco County,AUTO,41248.73
2291,Pasco County,WALK,3671.64
2293,Pasco County,AUTO,84.13
2296,Pasco County,AUTO,427.41
2297,Pasco County,AUTO,16367.81
2298,Pasco County,AUTO,3685.46
2298,Pasco County,WALK,79.3
2299,Pasco County,AUTO,1474.36
2300,Pasco County,AUTO,5483.47
2300,Pasco County,WALK,98.42
2301,Pasco County,AUTO,723.81
2302,Pasco County,AUTO,1338.35
2302,Pasco County,BIKE,1.28
2303,Pasco County,AUTO,1969.33
2303,Pasco County,WALK,212.98
2304,Pasco County,AUTO,8779.74
2304,Pasco County,BIKE,1.28
2305,Pasco County,AUTO,15280.83
2305,Pasco County,WALK,5758.94
2306,Pasco County,AUTO,1950.86
2306,Pasco County,SCHOOL BUS,82.45
2307,Pasco County,AUTO,206.55
2309,Pasco County,AUTO,6.09
2309,Pasco County,WALK,3051.18
2313,Pasco County,AUTO,1025.44
2317,Pasco County,AUTO,407.51
2318,Pasco County,AUTO,161.91
2321,Pasco County,AUTO,4951.18
2322,Pasco County,AUTO,2573.92
2323,Pasco County,AUTO,7930.79
2324,Pasco County,AUTO,21966.95
2324,Pasco County,BIKE,103.87
2324,Pasco County,SCHOOL BUS,1938.25
2324,Pasco County,WALK,710.82
2325,Pasco County,AUTO,752.41
2326,Pasco County,AUTO,7469.47
2327,Pasco County,AUTO,6.09
2329,Pasco County,AUTO,4630.4
2329,Pasco County,WALK,115.48
2331,Pasco County,AUTO,11537.33
2332,Pasco County,AUTO,512.03
2333,Pasco County,AUTO,7615.2
2334,Pasco County,AUTO,234.31
2338,Pasco County,AUTO,6312.14
2339,Pasco County,AUTO,642.33
2340,Pasco County,AUTO,236.21
2341,Pasco County,AUTO,3601.48
2342,Pasco County,AUTO,1860.44
2342,Pasco County,SCHOOL BUS,247.59
2342,Pasco County,WALK,294.82
2343,Pasco County,AUTO,14834.12
2343,Pasco County,WALK,154.1
2344,Pasco County,AUTO,1101.05
2344,Pasco County,WALK,6.09
2345,Pasco County,AUTO,2077.99
2345,Pasco County,SCHOOL BUS,249.31
2345,Pasco County,WALK,798.23
2346,Pasco County,AUTO,6506.85
2347,Pasco County,AUTO,738.78
2348,Pasco County,AUTO,1372.46
2348,Pasco County,WALK,7.45
2349,Pasco County,AUTO,17553.15
2349,Pasco County,WALK,943.48
2350,Pasco County,AUTO,7886.83
2350,Pasco County,WALK,640.06
2358,Pasco County,AUTO,5060.21
2359,Pasco County,AUTO,107.06
2361,Pasco County,AUTO,4177.18
2365,Pasco County,AUTO,557.16
2372,Pasco County,AUTO,3557.68
2372,Pasco County,SCHOOL BUS,19.74
2372,Pasco County,WALK,763.86
2373,Pasco County,AUTO,1320.73
2374,Pasco County,AUTO,131.47
2378,Pasco County,AUTO,763.68
2381,Pasco County,AUTO,1523.06
2381,Pasco County,WALK,406.05
2382,Pasco County,AUTO,1140.26
2384,Pasco County,AUTO,39.53
2385,Pasco County,AUTO,1006.11
2390,Pasco County,AUTO,1792.23
2394,Pasco County,AUTO,236.07
2395,Pasco County,AUTO,2281.38
2395,Pasco County,WALK,6844.14
2396,Pasco County,AUTO,80.15
2397,Pasco County,AUTO,3445.12
2397,Pasco County,WALK,988.14
2398,Pasco County,AUTO,5938.86
2400,Pasco County,AUTO,1297.24
2402,Pasco County,AUTO,23.9
2402,Pasco County,TRANSIT,988.14
2402,Pasco County,WALK,1976.28
2403,Pasco County,AUTO,13207.58
2403,Pasco County,TRANSIT,988.14
2404,Pasco County,AUTO,165.46
2406,Pasco County,AUTO,8316.85
2407,Pasco County,AUTO,352.61
2408,Pasco County,AUTO,3031.3
2412,Pasco County,AUTO,1752.7
2416,Pasco County,AUTO,3247.48
2419,Pasco County,AUTO,11046.02
2419,Pasco County,OTHER,11.14
2420,Pasco County,AUTO,5138.67
2421,Pasco County,AUTO,2443.17
2422,Pasco County,AUTO,9212.57
2422,Pasco County,WALK,612.72
2423,Pasco County,AUTO,8930.69
2424,Pasco County,AUTO,8104.19
2424,Pasco County,WALK,508.27
2425,Pasco County,AUTO,2120.65
2425,Pasco County,WALK,196.56
2427,Pasco County,AUTO,1591.8
2428,Pasco County,AUTO,470.45
2429,Pasco County,AUTO,1249.66
2430,Pasco County,AUTO,1976.28
2430,Pasco County,WALK,81.6
2431,Pasco County,AUTO,8927.82
2432,Pasco County,AUTO,4668.31
2433,Pasco County,AUTO,3075.91
2433,Pasco County,TRANSIT,988.14
2434,Pasco County,AUTO,642.45
2434,Pasco County,WALK,81.6
2435,Pasco County,AUTO,1437.62
2435,Pasco County,TRANSIT,988.14
2435,Pasco County,WALK,1976.28
2436,Pasco County,AUTO,2875.76
2437,Pasco County,AUTO,9292.69
2437,Pasco County,BIKE,9633.12
2438,Pasco County,AUTO,5888.43
2438,Pasco County,TRANSIT,988.14
2440,Pasco County,AUTO,35.99
2440,Pasco County,BIKE,9633.12
2441,Pasco County,AUTO,98.37
2442,Pasco County,AUTO,2976.84
2443,Pasco County,AUTO,964.18
2443,Pasco County,BIKE,201.61
2445,Pasco County,AUTO,2523.15
2447,Pasco County,AUTO,53.21
2448,Pasco County,AUTO,137.48
2449,Pasco County,AUTO,137.48
2450,Pasco County,AUTO,687.39
2451,Pasco County,AUTO,22.73
2451,Pasco County,OTHER,45.46
2456,Pasco County,AUTO,1880.25
2457,Pasco County,AUTO,13787.26
2457,Pasco County,SCHOOL BUS,84.18
2463,Pasco County,AUTO,535.38
2466,Pasco County,AUTO,196.55
2471,Pasco County,AUTO,9926.22
2471,Pasco County,TRANSIT,692.45
2502,Hernando County,AUTO,1904.7
2502,Hernando County,WALK,1513.76
2504,Hernando County,AUTO,175.1
2505,Hernando County,AUTO,84.75
2506,Hernando County,WALK,312.02
2507,Hernando County,AUTO,18.28
2509,Hernando County,AUTO,566.13
2510,Hernando County,AUTO,196.65
2510,Hernando County,WALK,196.74
2511,Hernando County,AUTO,238.18
2512,Hernando County,AUTO,5004.57
2512,Hernando County,WALK,230.95
2513,Hernando County,AUTO,4755.99
2515,Hernando County,AUTO,2142.71
2517,Hernando County,AUTO,13612.57
2518,Hernando County,AUTO,106.74
2519,Hernando County,AUTO,196.6
2521,Hernando County,AUTO,3472.37
2522,Hernando County,AUTO,252.05
2523,Hernando County,AUTO,688.02
2523,Hernando County,WALK,196.58
2527,Hernando County,AUTO,1213.93
2530,Hernando County,AUTO,204.7
2533,Hernando County,AUTO,335.56
2533,Hernando County,WALK,213.82
2535,Hernando County,AUTO,1541.49
2542,Hernando County,AUTO,10747.58
2542,Hernando County,SCHOOL BUS,1175.99
2543,Hernando County,AUTO,196.89
2552,Hernando County,AUTO,19596.68
2552,Hernando County,WALK,2899.83
2554,Hernando County,AUTO,69.73
2556,Hernando County,AUTO,529.33
2556,Hernando County,WALK,206.41
2560,Hernando County,AUTO,883.11
2562,Hernando County,AUTO,579.57
2566,Hernando County,AUTO,7318.45
2567,Hernando County,AUTO,2595.4
2568,Hernando County,AUTO,1243.31
2570,Hernando County,AUTO,17387.7
2571,Hernando County,AUTO,7979.33
2572,Hernando County,AUTO,1479.25
2573,Hernando County,AUTO,817.37
2574,Hernando County,AUTO,1227.45
2575,Hernando County,AUTO,477.38
2576,Hernando County,AUTO,9393.25
2577,Hernando County,AUTO,606.97
2577,Hernando County,BIKE,24.58
2578,Hernando County,AUTO,94.53
2586,Hernando County,AUTO,140.57
2588,Hernando County,AUTO,18.61
2590,Hernando County,AUTO,26.61
2590,Hernando County,OTHER,26.61
2591,Hernando County,AUTO,124.88
2592,Hernando County,AUTO,3745.34
2593,Hernando County,AUTO,102.16
2593,Hernando County,BIKE,118.4
2594,Hernando County,AUTO,456.43
2598,Hernando County,AUTO,45.52
2600,Hernando County,AUTO,1153.6
2601,Hernando County,AUTO,37.51
2603,Hernando County,AUTO,5650.96
2604,Hernando County,AUTO,5677.94
2604,Hernando County,WALK,623.49
2605,Hernando County,AUTO,222.93
2606,Hernando County,AUTO,9912.21
2607,Hernando County,AUTO,3555.21
2607,Hernando County,WALK,1246.99
2611,Hernando County,AUTO,5327.17
2615,Hernando County,AUTO,42.58
2616,Hernando County,AUTO,322.56
2616,Hernando County,SCHOOL BUS,43.51
2617,Hernando County,AUTO,621.72
2619,Hernando County,AUTO,5711.34
2619,Hernando County,OTHER,226.68
2619,Hernando County,WALK,98.27
2620,Hernando County,AUTO,6916.06
2620,Hernando County,SCHOOL BUS,1175.99
2621,Hernando County,AUTO,1566.72
2622,Hernando County,AUTO,40.25
2623,Hernando County,AUTO,481.17
2623,Hernando County,SCHOOL BUS,118.47
2623,Hernando County,WALK,70
2624,Hernando County,AUTO,102.16
2625,Hernando County,AUTO,1774.31
2625,Hernando County,OTHER,1208.69
2625,Hernando County,WALK,2621.7
2626,Hernando County,AUTO,127.8
2627,Hernando County,AUTO,120.97
2629,Hernando County,AUTO,240.33
2630,Hernando County,AUTO,9852.81
2631,Hernando County,AUTO,7527.34
2631,Hernando County,TAXI NOT TNC,196.55
2632,Hernando County,AUTO,2151.9
2633,Hernando County,AUTO,218.71
2634,Hernando County,AUTO,8600.42
2634,Hernando County,WALK,257.91
2635,Hernando County,AUTO,4429.25
2636,Hernando County,AUTO,79.13
2637,Hernando County,AUTO,5231.38
2637,Hernando County,WALK,720.27
2638,Hernando County,AUTO,3082.33
2639,Hernando County,AUTO,2147.17
2639,Hernando County,SCHOOL BUS,131.5
2639,Hernando County,WALK,140.01
2640,Hernando County,AUTO,179.59
2641,Hernando County,AUTO,1401.59
2642,Hernando County,AUTO,4684.06
2642,Hernando County,TAXI NOT TNC,196.55
2643,Hernando County,AUTO,4951.01
2644,Hernando County,AUTO,6149.18
2645,Hernando County,AUTO,7716.05
2645,Hernando County,BIKE,885.93
2645,Hernando County,OTHER,2143.58
2645,Hernando County,WALK,1376.52
2646,Hernando County,AUTO,3404.56
2646,Hernando County,OTHER,486.85
2646,Hernando County,WALK,312.5
2647,Hernando County,AUTO,16062.41
2648,Hernando County,AUTO,3604.58
2648,Hernando County,OTHER,356.49
2648,Hernando County,WALK,381.46
2649,Hernando County,AUTO,251.05
2650,Hernando County,AUTO,477.55
2651,Hernando County,AUTO,194.53
2652,Hernando County,AUTO,630.37
2653,Hernando County,AUTO,79.11
2654,Hernando County,AUTO,1479.31
2655,Hernando County,AUTO,773.91
2656,Hernando County,AUTO,1053.51
2656,Hernando County,SCHOOL BUS,79.35
2656,Hernando County,WALK,248.11
